"oz1","oz2","oz3","oz4","oz5","oz6","oz7","oz8","oz9","oz10","oz11","oz12","oz13","oz14","oz15","oz16","oz17","oz18","oz19","oz20","oz21","oz22","oz23","oz24","oz25","oz26","oz27","oz28","oz29","oz30","oz31","oz32","oz33","oz34","oz35","oz36","oz37","oz38","oz39","oz40","oz41","oz42","oz43","oz44","oz45","oz46","oz47","oz48","oz49","oz50","oz51","oz52","oz53","oz54","oz55","oz56","oz57","oz58","oz59","oz60","oz61","oz62","oz63","oz64","oz65","oz66","oz67","oz68","oz69","oz70","oz71","oz72","oz73","oz74","oz75","oz76","oz77","oz78","oz79","oz80","oz81","oz82","oz83","oz84","oz85","oz86","oz87","oz88","oz89","oz90","oz91","oz92","oz93","oz94","oz95","oz96","oz97","oz98","oz99","oz100","oz101"
1.8019442e+000,1.3242272e+000,6.9798429e-001,-2.4027806e-001,1.3897653e+000,-9.0532391e-002,-2.0303342e-001,-6.6496405e-001,-5.7422478e-001,1.6438325e+000,3.4503886e-002,4.5565377e-001,6.4481642e-001,-1.5630946e-001,-1.6041710e-001,1.0430188e+000,3.2647188e-001,-3.1788386e-001,1.0293585e+000,5.5854271e-001,-1.4308510e+000,1.2143909e-001,6.2660453e-002,-4.8659978e-001,2.6859720e-001,2.5121493e-001,1.6197930e+000,-1.5299825e+000,-6.3984387e-001,1.0092118e+000,-1.7051938e+000,-1.2427282e+000,1.2243585e+000,9.8241313e-001,-5.1860724e-001,-1.3144591e+000,-1.5846891e+000,7.9205264e-001,9.0167585e-001,-1.4463797e+000,-1.4596626e+000,-1.9533603e-003,3.2117019e-001,6.2320867e-001,-7.2152293e-001,-3.9145777e-001,-1.5491738e+000,7.3454893e-001,-1.5646242e+000,1.3317808e+000,-1.4893530e-001,-1.3495501e+000,-4.0789384e-001,1.6123272e+000,-1.4471882e+000,1.3571149e+000,1.3129277e+000,-5.3645562e-002,1.0639889e+000,-1.3474000e+000,-1.7818630e+000,-1.1478989e+000,3.2484169e-001,1.5937336e-001,9.9798773e-001,4.2343329e-001,-3.3396585e-001,-1.2776477e+000,8.7272610e-002,-1.2801917e+000,1.5567866e+000,4.5719533e-001,-2.5092019e-001,2.5965362e-001,1.4301187e+000,1.5160215e+000,-1.4823750e+000,-3.8674690e-001,7.5878423e-001,-2.6505559e-001,1.2616980e+000,7.0440311e-001,-6.9969372e-001,-5.1445401e-001,1.2342992e+000,2.1811189e-001,1.9803990e-001,-1.4939296e+000,-1.4867794e+000,-5.8095301e-001,-3.5233671e-001,-4.2185502e-002,7.1338405e-001,1.3358368e+000,-5.0174938e-001,8.3893154e-001,3.1545284e-001,1.5014935e+000,-9.4693473e-001,-1.4693687e+000,9.1493576e-001
-1.2304292e-001,-7.4449232e-001,-1.0523455e+000,4.5925808e-001,-6.5588903e-001,1.0508855e-001,-8.3981208e-001,5.5297431e-001,-1.4318591e+000,7.1142424e-001,-4.1676765e-001,1.6394043e+000,-4.4296935e-001,-1.2038006e+000,1.6825172e+000,-7.7696242e-001,1.5346060e+000,-5.7473133e-001,-3.0171773e-001,3.4860911e-001,-9.4782906e-001,-6.4766683e-001,1.2131564e+000,-1.5806421e+000,-1.3617753e+000,-6.8758521e-001,-5.9061078e-001,-1.4671951e-001,9.0991631e-001,1.3251283e+000,6.7438104e-001,1.2186240e+000,-1.5668947e+000,-1.5409812e+000,-7.6457981e-001,6.5214421e-001,1.2736980e+000,1.5782110e+000,1.0715606e-001,-8.4540111e-001,-4.9155571e-001,-9.3382429e-001,1.1066732e+000,6.7081306e-001,1.3696186e+000,-4.1403242e-001,4.2336753e-001,5.6141332e-001,-6.8605243e-001,-1.5465824e+000,-9.0617719e-001,-1.1985795e+000,-1.1431473e-002,1.8691869e-001,1.3644596e+000,-8.1955704e-001,1.3610240e-001,1.7111757e+000,-7.0664818e-001,1.0986746e+000,5.1740789e-001,1.7052532e-001,8.6063054e-002,8.2571676e-001,1.1177277e+000,-8.2486957e-001,2.2245238e-001,-1.4809309e+000,6.9415877e-001,-2.5600751e-001,-1.1858713e+000,5.6480715e-001,-7.6422660e-001,-1.6925307e+000,3.3812431e-001,6.3477925e-002,1.0711740e+000,-9.2243923e-002,1.1926022e+000,6.5022037e-001,1.6406158e+000,-4.4284249e-001,1.1909611e+000,3.3666534e-001,1.0372451e+000,6.1266291e-001,-3.9771053e-001,-6.2417781e-001,1.1823048e+000,-3.9713324e-001,1.2653586e-001,1.4440717e-001,-1.3224234e+000,-3.1985984e-001,1.4891242e+000,4.9114994e-001,2.1615073e-001,-1.5331888e+000,5.5312067e-001,8.9813620e-001,1.3654882e+000
-1.0212644e+000,-1.6716110e+000,-7.8153831e-001,5.8149416e-001,-6.3088602e-001,9.3185291e-001,6.5286112e-001,-7.4752652e-001,3.5538095e-001,-5.0055149e-001,-5.9831769e-001,1.1512878e+000,2.2316700e-001,1.4724390e+000,6.8815609e-001,-1.4431325e+000,9.8300687e-001,7.0242456e-002,1.3718496e+000,2.9694939e-001,8.6036321e-001,5.5400047e-001,-7.6196012e-001,-1.4420237e+000,1.4885748e+000,-7.5019731e-001,-9.2197239e-001,1.0905773e+000,-2.8982192e-001,-5.8737311e-002,1.4844514e+000,1.0875811e+000,1.3315504e+000,3.9927478e-001,-2.7502717e-001,-5.0435399e-001,8.6117463e-001,-5.2872976e-001,2.9741053e-001,-1.2688628e+000,-5.4170745e-001,1.3278169e+000,1.3984306e+000,-1.5287755e+000,-1.0038855e+000,1.1322909e+000,5.0349667e-001,7.4999459e-001,8.9194769e-001,2.6586190e-001,1.4503067e+000,4.4293030e-001,-1.7073631e+000,-5.5336783e-001,-4.4881245e-001,1.1988408e+000,-2.1665614e-001,1.3947252e+000,1.6957139e+000,-2.7717859e-001,-1.7009145e+000,-1.4624461e+000,2.6034075e-001,2.6139562e-001,1.4897836e+000,1.7456363e+000,9.9114416e-001,-1.3540653e+000,-3.7424428e-002,-1.3754983e+000,8.1465225e-001,1.3082628e+000,-7.1511560e-001,-1.2847754e+000,-9.9113907e-001,1.4918426e+000,-9.7595061e-001,1.3019946e-001,-1.3682355e+000,8.8744313e-001,8.8829513e-001,6.6504174e-001,-7.0187012e-001,-6.2116633e-001,-7.0315270e-001,8.4399932e-001,6.0960476e-002,1.0533963e+000,-6.5069783e-001,3.0637311e-001,-1.4416756e+000,-1.0756496e+000,9.9878102e-001,-1.0231651e+000,-7.7103601e-002,-1.2387658e+000,-2.3069979e-001,-1.1975602e+000,-7.6384800e-001,-1.5127681e+000,-1.2301294e-001
-5.7901803e-001,-6.0547393e-001,2.4905500e-001,5.0955854e-001,-1.8808139e-001,-4.2319653e-002,6.3104558e-001,-9.7394271e-001,-1.5148357e+000,-8.3352449e-001,-1.5376344e+000,1.3318222e+000,1.7250010e+000,1.3175987e-003,-4.9087670e-001,-1.6315854e+000,7.6913459e-001,3.7812952e-001,1.5583117e+000,-1.0308371e-001,1.2841937e+000,1.1527220e+000,-2.3634948e-001,-1.3751064e+000,1.5294761e+000,-1.4466848e+000,-2.4798809e-001,-1.3747561e+000,-1.1702254e+000,-9.5038071e-001,5.6990970e-001,9.9365328e-001,-7.8055832e-001,-4.0079042e-001,1.1884862e+000,2.1209971e-001,7.3801962e-001,-4.6608291e-001,-1.4369589e+000,-1.2010757e+000,-6.7756627e-001,-6.1551135e-001,-1.7206496e+000,-1.4294748e+000,8.8395563e-001,-1.4269440e-001,1.6110878e+000,-1.3860334e+000,-1.3015054e+000,7.2030418e-001,-4.2003328e-001,9.8043920e-001,1.4141669e-001,4.3648744e-001,-1.4804317e+000,-8.6926208e-001,1.6331124e+000,1.4790119e-002,1.6491122e+000,1.0099751e+000,-1.2340716e+000,-1.2822643e+000,-1.4207988e-001,-1.0018379e+000,-9.4082536e-001,5.4257843e-001,-1.5828882e+000,-1.1302233e+000,-1.3627426e+000,-1.0178103e+000,1.6923485e+000,1.0638130e+000,1.2865833e+000,1.5972561e+000,-4.8718149e-001,1.7296777e+000,-5.4886981e-001,-9.8947113e-001,3.1401392e-001,4.9202912e-001,-9.1233538e-001,-8.3112391e-001,4.1494081e-002,-5.7431243e-001,-1.0510755e+000,-3.5860244e-001,3.2446555e-001,-1.5258183e+000,-2.0638681e-001,4.2286923e-001,1.2690087e+000,-8.4090728e-001,-3.7845317e-001,-8.2462810e-001,8.5116525e-001,-2.5504252e-002,1.4575848e+000,1.7903522e+000,1.5002444e+000,-1.2389387e+000,9.8144173e-001
-7.1447404e-001,-8.4718387e-001,-9.1930127e-001,-2.0980198e-001,-8.4818830e-001,-5.1205590e-001,-6.6862295e-001,1.6993532e+000,1.5690324e+000,-3.3389249e-001,1.0958994e+000,1.6445097e+000,-6.8542754e-001,-1.8333899e-001,-1.0594446e+000,3.6785555e-001,-1.2551217e+000,1.8430911e-001,-1.5843101e+000,-1.5489100e+000,-1.1909292e+000,1.7727137e+000,4.3304499e-001,-7.8121082e-001,2.5446916e-001,1.2965685e+000,8.1521325e-001,-1.4397263e-001,-5.6382437e-001,-4.8641891e-001,7.2472177e-001,8.7487572e-001,1.2373723e+000,1.4074955e+000,-1.1596719e-001,1.0922649e+000,-1.5596657e+000,-1.7197057e-001,3.8289115e-001,-7.6976904e-001,1.6470270e+000,-1.2791595e+000,-1.2380086e+000,-1.7817661e+000,-4.9694228e-001,-1.2912512e+000,2.1755945e-001,-1.0676439e+000,1.4479639e+000,1.2043259e+000,7.0955335e-001,8.8383328e-001,6.4175242e-001,-1.3595779e+000,-9.1414716e-001,9.8682560e-001,-1.3618447e+000,-1.3841788e+000,-3.3627872e-001,-8.2152924e-001,-4.3064479e-001,-1.2261190e+000,8.5609612e-001,2.0299359e-001,3.5761437e-001,-1.5895185e+000,1.9245071e-001,-1.6506493e-001,-1.3657586e+000,5.8956663e-001,-1.1321134e+000,5.6943169e-003,-1.3591568e+000,-6.4577007e-001,-1.0186123e+000,3.1580451e-001,-1.5784666e+000,-3.2512074e-001,-1.0605604e+000,-1.1087112e+000,3.7711179e-001,3.5253855e-001,1.6053995e+000,1.6789378e+000,1.3177389e+000,1.1552317e+000,5.5600438e-001,6.6254842e-001,-9.4753625e-001,-7.9943722e-001,-1.4867398e+000,2.6461494e-001,-2.2101826e-001,-1.0417954e+000,-2.2641321e-001,1.3569944e-001,-9.5783511e-001,1.7748168e+000,4.3492698e-001,1.3699673e+000,7.5245757e-001
-2.4518000e-001,6.4759825e-001,-1.1290438e+000,-1.1357277e+000,-9.3786116e-001,5.8826191e-001,5.5464725e-001,6.1321413e-001,1.4714928e+000,-8.1250471e-001,9.7709514e-001,1.3990257e+000,5.1684740e-001,-8.6716733e-001,-4.3856666e-001,5.9085004e-001,-7.8684597e-001,5.2284169e-001,6.7179848e-001,-1.6029852e+000,2.2620966e-001,-9.9998573e-001,-1.6173443e+000,1.7129261e+000,1.7028884e+000,1.3593900e+000,1.4598734e+000,1.1937494e+000,-1.2378826e+000,-1.5162123e-001,-1.0685332e+000,1.5560674e+000,5.4065067e-001,-1.0547991e+000,1.7375515e+000,-1.2856444e+000,-6.1493624e-002,1.4264672e+000,-9.3198972e-001,-3.5677950e-001,7.6461632e-001,3.5153086e-001,-1.2530821e-001,1.6822640e+000,1.3171871e+000,9.4574030e-001,1.3804835e+000,1.5159717e+000,4.9355772e-001,-1.4343186e+000,-4.8563450e-001,-1.9613689e-001,-8.8640545e-001,-8.4949587e-001,-4.1270436e-001,9.2012483e-001,1.5263294e+000,5.8501890e-003,9.0893648e-001,-6.4874313e-001,-3.4745215e-001,-4.1578800e-001,-1.5523092e+000,3.6309185e-001,1.4277347e+000,7.2090860e-002,-1.5670930e+000,1.0819987e-001,1.6776716e-001,-1.6421834e+000,-1.5163494e+000,1.1023692e+000,1.1963428e+000,-3.4381133e-001,-1.3172058e+000,9.7775852e-001,4.0812656e-001,9.1117223e-001,1.7384721e+000,-7.9156267e-001,9.8084007e-001,-3.6173447e-001,-5.3987853e-002,-1.6254835e+000,8.9919268e-001,1.4719867e+000,-6.6395232e-001,-1.3833287e-001,-6.2159664e-001,-1.5666873e+000,-7.8329230e-001,2.5396899e-001,3.0578069e-001,1.3642656e+000,-6.9875771e-001,-1.6701356e+000,4.2946073e-001,-7.2262097e-001,-5.0272070e-001,-8.2437925e-001,-4.4388171e-001
-1.0874078e+000,-3.9411005e-001,8.5429491e-001,1.5894275e+000,2.9319014e-002,5.0850026e-001,1.6442630e+000,3.5415464e-001,-1.1772951e+000,-6.8830141e-002,8.7555285e-001,4.4301737e-001,1.4237647e+000,6.3724296e-001,-1.1020689e+000,7.0160300e-001,-8.8733153e-001,-5.2929272e-001,-5.8461849e-001,7.8407918e-001,-7.1588562e-001,3.3256725e-001,-5.0434882e-001,6.4670445e-002,1.5223910e+000,1.4821581e-003,4.6074105e-001,1.1691254e+000,-1.3025456e+000,6.5417135e-001,1.1754535e+000,4.3022916e-001,3.9078915e-001,-9.3162720e-001,1.2675139e+000,4.4415177e-001,-8.6530994e-001,1.2744411e+000,-9.3191504e-001,-3.2725365e-001,-1.6512446e+000,-1.0955811e+000,-4.7214776e-001,1.3471283e+000,-1.9769987e-001,1.2488239e-001,2.8195947e-001,4.0664370e-002,1.2441665e-002,-1.0496160e-001,-5.2298997e-001,-1.0135450e+000,9.8070724e-001,2.6192023e-001,1.1247228e+000,-9.3288913e-001,-1.7674961e-001,-8.2251190e-001,-5.2482723e-001,-1.0025043e+000,-4.5852384e-001,-4.1821244e-001,-3.6152496e-001,-8.4562486e-001,-1.1450911e+000,8.7258322e-001,-1.3947413e+000,1.4312731e+000,-2.9691339e-001,-1.3919872e+000,1.2757642e+000,-3.0557954e-001,-1.0375274e+000,1.3288921e+000,1.6187291e-001,1.0395465e+000,1.0221906e+000,6.1656051e-001,-7.6206120e-001,-3.4200838e-001,-1.1737344e+000,-5.6035401e-001,-5.0101051e-001,-1.5874531e+000,1.4330114e+000,7.5092620e-001,1.0568473e-002,-1.1068320e+000,-8.1347336e-001,1.6691397e-001,-1.5250114e+000,2.5530246e-001,-1.2221905e+000,-1.0033865e+000,-9.4668597e-001,6.5535586e-001,-1.0104720e+000,-7.9267673e-001,7.6458312e-001,-1.3321281e+000,1.4864754e+000
-3.4446012e-001,-1.2922853e+000,-4.8729293e-001,1.2709343e+000,-5.0916440e-001,-1.0779567e+000,-1.4113381e+000,7.7196237e-001,-1.2522951e+000,-2.2452059e-001,-5.9144794e-001,6.1490050e-001,1.5998513e+000,1.5689711e-001,-5.8465085e-001,-1.5845035e+000,-1.2614362e+000,3.6053734e-001,7.9273775e-002,-1.2736870e+000,-1.0611802e+000,-1.2583184e+000,-1.7294496e-001,1.5974859e+000,1.0235447e+000,1.2166588e+000,-1.6753699e+000,2.7280513e-002,-3.8617566e-001,1.9416481e-001,1.8521120e-001,-1.5556498e+000,-1.3591795e-001,1.2070115e+000,1.6510508e+000,1.0993682e-001,-7.4733169e-001,5.3148941e-001,5.0247539e-001,1.0266404e+000,9.0571538e-001,-3.0664781e-001,1.5236898e+000,3.8011202e-001,-7.4108302e-002,-6.8376056e-001,1.4153622e+000,1.5438249e-001,4.7095658e-001,3.7657966e-001,-9.8192862e-001,1.4945559e-001,1.1196281e+000,-6.4257749e-001,4.8212958e-001,1.3211495e+000,-1.1007826e+000,-8.5848346e-001,1.5239365e+000,-1.0888561e+000,6.1086626e-001,5.8506242e-001,1.1891896e+000,-1.1039498e+000,-6.9855747e-001,1.5666481e+000,2.6216192e-001,-4.1921623e-001,1.2916917e+000,1.0984828e+000,1.0116186e+000,-1.3014983e+000,8.1376747e-001,-6.1057595e-001,-1.2000118e+000,-1.1812750e+000,-1.4670204e+000,-1.6646313e-001,1.2091629e+000,-1.2012678e+000,-2.2005122e-001,2.8878462e-001,-1.3689766e+000,7.2722528e-001,-1.1065130e-001,-2.8548393e-001,-1.6295575e+000,7.5247121e-001,1.3427421e+000,-2.9871316e-002,1.1740861e+000,-9.7278685e-001,1.2294595e+000,-1.7768286e+000,-1.6123201e+000,7.2527329e-002,4.2118928e-001,-1.1391117e+000,-9.7000680e-001,-1.4257509e-001,7.4870951e-001
2.0656899e+000,1.5547517e+000,-2.0164474e-001,-1.7367741e+000,5.5886695e-001,-1.1378063e+000,-5.1050283e-001,-1.3894023e+000,-1.4545395e+000,-1.3726385e+000,-5.8351760e-001,-1.4536424e+000,1.0815855e+000,-1.1633820e+000,1.3572259e-001,-1.6268793e-001,-3.0202297e-001,-1.2486921e+000,-7.8759755e-001,1.4119548e+000,1.6366138e+000,1.7067285e+000,-1.4107366e+000,-6.8392083e-001,-4.2955209e-001,-1.3230103e+000,-9.9054067e-001,1.2020305e+000,-1.6325970e+000,1.2523075e+000,-1.9963126e-001,1.1401779e+000,-2.2191225e-001,6.2372295e-001,7.3381738e-001,7.0310669e-002,-1.4229959e+000,3.2065748e-001,-9.3017636e-001,7.4978480e-001,1.6989439e+000,-9.9850465e-001,4.9328745e-002,-1.2764056e+000,-1.1651678e-001,-1.1329753e+000,7.4943288e-002,4.6238926e-001,-9.6773308e-001,2.0910893e-001,-1.4683179e+000,-6.3616807e-001,1.5371365e+000,-2.8821710e-001,-2.0370025e-001,1.0298470e+000,5.6805536e-001,-5.2681792e-001,-9.0144922e-001,-1.5385844e+000,4.8100060e-001,3.5228926e-001,1.6170468e+000,-7.0477685e-001,-1.8727389e-001,-1.0407443e+000,7.8962913e-001,8.0414347e-001,1.4727447e+000,-5.2607109e-001,-8.6766689e-001,9.4319336e-001,-1.3590870e+000,1.2428716e+000,-1.3272937e-001,5.3202954e-001,-3.9286214e-001,5.4100700e-001,1.4740940e+000,1.1452240e+000,4.6743763e-001,-6.1643966e-001,8.2835609e-001,9.9993120e-001,6.7418686e-001,-1.1576929e+000,-6.3627822e-001,1.1674383e+000,8.4745419e-001,1.3873475e+000,-8.2446376e-001,-1.7048922e-001,-1.1308449e+000,-2.8544905e-001,-7.7658583e-001,2.5009243e-001,1.5022777e-001,6.2477280e-001,7.8811634e-001,8.9168379e-001,1.1164187e-001
-1.4878075e+000,-1.2217274e+000,-8.9282352e-001,-5.3123505e-001,-1.0894657e+000,1.2327144e-001,-4.9606765e-001,7.7816294e-001,-1.4397967e+000,-5.4791299e-001,-7.5348095e-001,6.2668179e-001,-7.9782066e-001,-1.4368930e+000,4.1790799e-001,5.5966423e-001,-1.4346215e+000,1.0625897e+000,5.1714578e-002,-8.9948905e-001,-8.8710571e-001,-9.0168671e-002,-1.1127397e+000,5.4574512e-001,5.9906233e-001,-1.3884844e+000,-1.3588091e+000,8.4471360e-001,-7.8367570e-001,1.3859561e+000,3.2837698e-001,1.5962708e+000,-1.0986523e+000,-1.4102980e+000,-9.1800057e-001,-1.5001090e+000,-1.6588076e+000,-1.6981691e+000,8.2189653e-002,-1.2370905e+000,-2.7713750e-001,7.5965664e-001,-5.1808766e-001,6.6427285e-001,1.2535359e+000,1.1377588e+000,-6.7713586e-001,-1.4553983e-001,3.7570063e-001,1.6969540e+000,-2.1502287e-001,-1.6474166e+000,-1.5380749e-002,-1.3170382e+000,1.0815276e+000,-1.2588402e+000,-5.1300297e-001,7.3010914e-001,-1.4075318e+000,-5.9706788e-001,-1.0777805e+000,8.2986091e-001,-1.1935624e+000,-1.5846229e+000,1.7061137e+000,1.0232395e-001,7.5481380e-001,-1.4192421e+000,5.5665959e-001,1.5427498e+000,-5.2352705e-001,2.7687915e-001,1.8126814e+000,1.4996166e+000,-1.0191709e+000,-5.1741306e-002,-5.4127163e-001,1.0822876e-001,7.5663890e-001,-8.7114005e-001,1.5700355e+000,1.3775996e+000,8.4172021e-001,-1.6508192e+000,-9.3317847e-001,-1.0878196e+000,1.2150263e+000,-7.0830701e-002,-4.0731814e-001,8.5824416e-001,-6.4969375e-001,6.4775296e-001,1.5715687e+000,5.9356651e-001,8.0490347e-001,9.7030543e-001,-1.0080021e+000,-1.0790404e+000,1.6971848e+000,8.5689286e-001,-2.3384804e-001
-9.3674945e-001,-9.9005700e-001,-4.8130494e-001,3.2932972e-001,-1.9116957e-001,-1.4646303e+000,-1.3863398e+000,-1.9488682e-002,8.5393198e-001,-4.7202412e-001,-1.0812966e+000,1.9982037e-001,-9.3759002e-001,-9.0585430e-001,-1.1105084e+000,-8.2462263e-001,5.5295511e-001,-8.7889860e-001,3.2319474e-001,-1.5538882e+000,-2.9745198e-001,1.0228380e+000,-6.7010988e-001,2.0054244e-001,4.7765081e-001,1.5263911e+000,6.9124171e-001,1.2301092e+000,-1.6441368e+000,1.2373632e+000,-8.6498917e-001,6.6567095e-001,-1.2170437e+000,1.9230252e-001,-1.4837450e+000,-8.4801708e-001,-1.2453962e+000,-1.0850429e+000,1.1149012e+000,1.3776834e+000,-7.2708422e-001,-4.5950729e-001,-1.2123027e+000,-1.3271257e+000,-6.5112307e-001,-6.7156459e-001,4.9369554e-001,5.1194773e-001,-3.0822858e-001,9.5105865e-001,5.1293859e-001,1.1545021e+000,1.2613703e+000,-2.0465115e-001,1.4907909e-001,-1.0553426e+000,-4.1902947e-001,7.9575667e-001,1.4599065e+000,-1.1375486e+000,-7.2967639e-001,8.0139733e-001,3.9858669e-001,9.6786443e-001,5.1923682e-001,-1.1462142e+000,-1.6115552e+000,-8.1235927e-001,4.3134183e-001,-1.5750690e+000,2.8942206e-003,6.3402796e-001,9.0375451e-001,-3.5936831e-001,1.6517948e+000,-8.1197933e-001,1.1657215e+000,1.5099616e+000,-1.2640953e+000,-1.4418978e+000,-2.7075331e-001,4.5247216e-001,8.1410481e-001,-1.5028185e+000,-1.5678038e+000,1.1633352e+000,-7.7427116e-001,-6.8731927e-001,3.9243397e-001,1.6101194e+000,6.9208720e-001,-1.4259581e+000,-1.5859937e+000,1.6965908e+000,6.6881495e-001,6.0031319e-001,-8.6536280e-001,7.3951616e-001,-1.5580003e+000,-3.3891699e-001,5.4541774e-001
2.9666527e-001,2.4304998e-001,6.5331605e-001,1.4061547e+000,3.3289446e-001,-1.0975169e+000,1.1284003e+000,-1.1858469e+000,-1.2240164e+000,-1.6436816e+000,7.1719028e-001,-3.9796349e-001,1.3650035e-001,-1.1101304e+000,-1.4684127e+000,-5.7834769e-002,8.6282442e-001,1.4152697e+000,4.1394485e-001,-1.2026224e+000,1.3187884e-001,-1.6258842e+000,-1.3599594e+000,1.7968918e-001,-9.6166277e-001,-2.6362577e-001,1.6297601e+000,-1.5856927e+000,3.5499456e-001,6.8039758e-001,-1.3697302e+000,6.0977939e-001,1.1599783e-001,4.0066838e-001,-7.4301705e-001,1.0574769e+000,-8.1668380e-001,-1.2101909e+000,1.2769401e+000,-1.2281482e+000,4.9528074e-001,1.6095891e+000,-5.4612198e-001,-9.2175551e-001,-1.7560273e-001,7.9337780e-002,1.0719885e+000,-1.6207796e+000,1.1326063e+000,8.5852863e-001,1.4469680e+000,1.3334808e+000,-1.6135487e+000,1.2197725e-001,1.0137817e+000,8.8479996e-002,-9.8944000e-001,-1.2305869e+000,1.0683454e+000,1.4528426e+000,5.9804626e-002,7.2910908e-001,-9.0162182e-001,1.2021920e+000,3.0553931e-001,-1.6692250e+000,-1.2361181e+000,-1.2527071e+000,-1.3893820e+000,2.1346965e-001,6.7546505e-001,7.6816216e-001,-1.3966941e+000,-4.6651794e-001,4.8601471e-001,4.7125694e-001,5.0924708e-001,-5.5949046e-001,1.6832657e+000,1.3742896e+000,6.7739791e-002,-6.3176696e-001,1.2507310e+000,3.1738483e-001,3.0943137e-001,1.6728901e+000,1.4628027e+000,-1.3231465e+000,-1.2717000e+000,5.1480246e-001,4.7005842e-001,-8.6791379e-001,-1.9957954e-001,6.3568231e-001,1.1556244e+000,1.1563060e+000,-1.3353929e+000,1.4719712e+000,1.9665165e-002,-1.3703457e-001,5.2056692e-001
7.2105577e-001,1.2385789e+000,-5.2325504e-001,-1.0271832e+000,-4.7516440e-001,1.7031501e+000,7.4198544e-001,8.8010790e-001,6.9585802e-001,1.5781891e+000,1.2376028e+000,-5.5565805e-001,-1.4831573e+000,-1.4015486e+000,5.7276191e-001,-4.2448233e-001,-3.9377869e-001,-2.1829465e-001,-1.3984498e+000,-1.1144475e+000,9.5557284e-001,-1.5539621e+000,1.5642066e-001,1.6983118e+000,-1.6914399e+000,1.1988176e+000,4.1257210e-001,1.6618668e+000,-2.4507290e-001,9.7084705e-001,1.6066417e+000,-1.1529661e+000,-3.5601166e-001,-1.0877202e+000,1.0791841e+000,7.7306619e-001,6.3234757e-001,7.1811784e-001,-2.4367352e-001,-3.9347467e-001,-1.2203337e+000,2.4936742e-001,1.2644182e-001,-5.1220847e-002,-1.7411849e+000,9.5001592e-001,1.6810240e-001,1.0626942e+000,-9.4795343e-001,-1.6214569e+000,-1.6056510e+000,2.4878459e-001,9.3088816e-001,6.9099155e-001,6.8375571e-001,-8.0829340e-001,-7.2478941e-001,-6.8686428e-001,8.3696650e-001,3.8767538e-001,-2.6506279e-001,-8.3279896e-001,3.8420640e-001,1.7802615e-001,-1.3418581e+000,1.0828513e+000,8.2463029e-001,-6.0517640e-001,7.9399138e-001,1.6595319e+000,-1.7605394e+000,-4.9138322e-001,1.4010617e+000,-8.8188841e-001,1.2963042e+000,-9.6709245e-001,9.3493612e-001,-1.0616047e+000,3.7798458e-001,4.3003159e-001,1.5389207e+000,-7.1270379e-002,1.0246149e+000,3.9137671e-001,-6.3050840e-003,-3.6621203e-001,-8.2282191e-001,-4.6546046e-001,-4.4118980e-001,6.2509986e-001,1.6722372e+000,-6.5459254e-001,5.9657985e-001,-6.1764608e-002,1.0804824e+000,5.4422778e-001,-1.5026914e+000,9.4443956e-001,-4.2402395e-001,3.7295642e-001,-1.9953250e+000
-9.9752106e-002,2.3308471e-001,8.4787928e-001,3.6663886e-001,5.8829758e-001,2.0450396e-001,-3.3436767e-001,-4.5754459e-001,-1.0654187e+000,1.3834801e+000,1.4980163e+000,-9.8339848e-001,7.9165933e-001,1.1465494e-001,-1.1144790e+000,-1.6082525e+000,9.1249327e-001,2.2024142e-002,-5.4360869e-002,-1.6239077e+000,1.0366024e+000,-2.8575856e-001,-6.0374514e-001,-4.6958093e-001,1.3514745e+000,9.6785019e-001,-3.6818471e-001,-2.9572310e-001,1.1942802e+000,4.7411114e-001,-1.3129526e+000,7.0956029e-001,2.4475572e-001,1.5625715e+000,-1.6635571e+000,1.1224882e+000,-1.2795807e+000,-6.7520574e-001,-5.9474207e-001,1.2776109e+000,-1.2917621e+000,-4.4961482e-001,-1.1704652e+000,-1.2073140e+000,-1.6982394e+000,-1.1704952e+000,-1.0483079e+000,6.8107560e-001,-2.2203941e-001,9.8612469e-001,-5.4606512e-001,7.5676823e-001,-9.7576061e-001,1.4430984e+000,-7.4158928e-001,-7.6718361e-002,-1.7628627e-001,-1.1808686e+000,-5.0455918e-002,9.8802979e-002,2.7437448e-001,-2.8095284e-001,5.7936050e-001,-3.4853668e-002,-1.3296735e+000,-7.1529069e-001,4.1876779e-001,1.4639559e+000,1.0338570e+000,-1.3835161e+000,8.0073364e-001,1.3400380e+000,-1.3497205e+000,-1.6701140e+000,1.1431404e+000,7.4810968e-001,9.2005226e-001,-5.7227793e-001,-6.5688487e-001,-1.3546995e+000,-1.2969906e+000,-4.5768508e-001,6.8821384e-001,7.1577142e-001,-9.5213788e-001,-4.7055666e-001,2.6285214e-001,1.1745105e+000,-2.9630647e-001,5.6158331e-001,1.2581116e+000,2.4143731e-001,9.8556969e-001,1.2188071e+000,-1.6502710e+000,-5.4965726e-001,3.2835927e-001,1.7201739e+000,-8.5167504e-001,1.6140711e+000,5.4699824e-001
